,Type,SampleID,SiteID,Date,Code,Taxon,Abundance,Alkalinity
2200,L,1899704,103733,04/05/2011,ZZZ835,Achnanthidium minutissimum type,250,2
2201,L,1900389,301827,31/10/2011,DT004A,Diatoma tenue,1,67
2202,L,1900389,301827,31/10/2011,YH001A,Ctenophora pulchella,2,67
2203,L,1900389,301827,31/10/2011,ZZZ835,Achnanthidium minutissimum type,22,67
2204,L,1900389,301827,31/10/2011,FR9999,Fragilaria sp.,6,67
2205,L,1900389,301827,31/10/2011,GO9999,Gomphonema sp.,25,67
2206,L,1900389,301827,31/10/2011,NI015A,Nitzschia dissipata,2,67
2207,L,1900389,301827,31/10/2011,FR063A,Fragilaria robusta,3,67
2208,L,1900389,301827,31/10/2011,NA751A,Navicula cryptotenella,6,67
2209,L,1900389,301827,31/10/2011,FR9999,Fragilaria sp.,41,67
2210,L,1900389,301827,31/10/2011,CO001A,Cocconeis placentula,2,67
2211,L,1900389,301827,31/10/2011,CM004A,Cymbella microcephala,5,67
2212,L,1900389,301827,31/10/2011,FR9999,Fragilaria sp.,3,67
2213,L,1900389,301827,31/10/2011,FR9999,Fragilaria sp.,107,67
2214,L,1900389,301827,31/10/2011,SS002A,Staurosirella pinnata,7,67
2215,L,1900389,301827,31/10/2011,SR001A,Staurosira construens,3,67
2216,L,1900389,301827,31/10/2011,SR002A,Staurosira elliptica,148,67
2217,L,1900389,301827,31/10/2011,CM9999,Cymbella sp.,2,67
2218,L,1900389,301827,31/10/2011,AM012A,Amphora pediculus,3,67
2219,L,1900389,301827,31/10/2011,GO004A,Gomphonema gracile,3,67
2220,L,1900389,301827,31/10/2011,SY043A,Synedra famelica,3,67
2221,L,1900389,301827,31/10/2011,SS002A,Staurosirella pinnata,29,67
2222,L,1900389,301827,31/10/2011,ZZZ835,Achnanthidium minutissimum type,2,67
2223,L,1900389,301827,31/10/2011,ST010A,Stephanodiscus parvus,1,67
2224,L,1900389,301827,31/10/2011,FR007A,Fragilaria vaucheriae,7,67
2225,L,1900455,301825,22/09/2011,ZZZ835,Achnanthidium minutissimum type,18,11
2226,L,1900455,301825,22/09/2011,CM022A,Cymbella affinis,4,11
2227,L,1900455,301825,22/09/2011,ZZZ959,Achnanthidium minutissimum,21,11
2228,L,1900455,301825,22/09/2011,FR9999,Fragilaria sp.,1,11
2229,L,1900455,301825,22/09/2011,GO9999,Gomphonema sp.,5,11
2230,L,1900455,301825,22/09/2011,EY017A,Encyonema gracile,2,11
2231,L,1900455,301825,22/09/2011,EU9999,Eunotia sp.,4,11
2232,L,1900455,301825,22/09/2011,EY9999,Encyonema sp.,4,11
2233,L,1900455,301825,22/09/2011,ZZZ835,Achnanthidium minutissimum type,6,11
2234,L,1900455,301825,22/09/2011,NI020A,Nitzschia angustata,1,11
2235,L,1900455,301825,22/09/2011,NA003A,Navicula radiosa,3,11
2236,L,1900455,301825,22/09/2011,GO080A,Gomphonema pumilum,4,11
2237,L,1900455,301825,22/09/2011,CM004A,Cymbella microcephala,35,11
2238,L,1900455,301825,22/09/2011,FR064A,Fragilaria exigua,1,11
2239,L,1900455,301825,22/09/2011,ZZZ843,Fragilaria nanana,6,11
2240,L,1900455,301825,22/09/2011,DT004A,Diatoma tenue,2,11
2241,L,1900455,301825,22/09/2011,NA745A,Navicula capitatoradiata,2,11
2242,L,1900455,301825,22/09/2011,NA042A,Navicula minima,1,11
2243,L,1900455,301825,22/09/2011,NI9999,Nitzschia sp.,1,11
2244,L,1900455,301825,22/09/2011,ZZZ835,Achnanthidium minutissimum type,64,11
2245,L,1900455,301825,22/09/2011,TA001A,Tabellaria flocculosa,13,11
2246,L,1900455,301825,22/09/2011,NI030A,Nitzschia acidoclinata,1,11
2247,L,1900455,301825,22/09/2011,FR060A,Fragilaria tenera,6,11
2248,L,1900455,301825,22/09/2011,CM038A,Cymbella delicatula,108,11
2249,L,1900455,301825,22/09/2011,ZZZ835,Achnanthidium minutissimum type,33,11
2250,L,1900455,301825,22/09/2011,AN004A,Anomoeoneis vitrea,30,11
2251,L,2028032,132300,24/04/2012,AC083A,Achnanthes laevis,1,6
2252,L,2028032,132300,24/04/2012,DE001A,Denticula tenuis,1,6
2253,L,2028032,132300,24/04/2012,UN9995,Centric undif.,2,6
2254,L,2028032,132300,24/04/2012,FR009A,Fragilaria capucina,5,6
2255,L,2028032,132300,24/04/2012,NI015A,Nitzschia dissipata,7,6
2256,L,2028032,132300,24/04/2012,EY011A,Encyonema minutum,9,6
2257,L,2028032,132300,24/04/2012,ZZZ835,Achnanthidium minutissimum type,216,6
2258,L,2028032,132300,24/04/2012,NI008A,Nitzschia frustulum,5,6
2259,L,2028032,132300,24/04/2012,NI009A,Nitzschia palea,1,6
2260,L,2028032,132300,24/04/2012,EY016A,Encyonema silesiacum,14,6
2261,L,2028032,132300,24/04/2012,FR007A,Fragilaria vaucheriae,10,6
2262,L,2028032,132300,24/04/2012,CM013A,Cymbella helvetica,2,6
2263,L,2028032,132300,24/04/2012,EY015A,Encyonema reichardtii,1,6
2264,L,2028032,132300,24/04/2012,CO001A,Cocconeis placentula,1,6
2265,L,2028032,132300,24/04/2012,FR026A,Fragilaria bidens,1,6
2266,L,2028032,132300,24/04/2012,GO013A,Gomphonema parvulum,1,6
2267,L,2028032,132300,24/04/2012,FR009H,Fragilaria capucina var. gracilis,16,6
2268,L,2028032,132300,24/04/2012,NA751A,Navicula cryptotenella,2,6
2269,L,2028032,132300,24/04/2012,AC143A,Achnanthes oblongella,2,6
2270,L,2028032,132300,24/04/2012,GO050A,Gomphonema minutum,1,6
2271,L,2028032,132300,24/04/2012,GO052A,Gomphonema olivaceoides,1,6
2272,L,2028032,132300,24/04/2012,MR001A,Meridion circulare,1,6
2273,L,2028032,132300,24/04/2012,NI9999,Nitzschia sp.,1,6
2274,L,2028032,132300,24/04/2012,GO080A,Gomphonema pumilum,1,6
2275,L,2028032,132300,24/04/2012,CM004A,Cymbella microcephala,1,6
2276,L,2028032,132300,24/04/2012,DT004A,Diatoma tenue,2,6
2277,L,2028036,327565,24/04/2012,DT022A,Diatoma moniliformis,6,4
2278,L,2028036,327565,24/04/2012,EY017A,Encyonema gracile,5,4
2279,L,2028036,327565,24/04/2012,GM002A,Gomphoneis olivaceoides,2,4
2280,L,2028036,327565,24/04/2012,CM004A,Cymbella microcephala,4,4
2281,L,2028036,327565,24/04/2012,NI009A,Nitzschia palea,2,4
2282,L,2028036,327565,24/04/2012,FR060A,Fragilaria tenera,1,4
2283,L,2028036,327565,24/04/2012,FR009H,Fragilaria capucina var. gracilis,5,4
2284,L,2028036,327565,24/04/2012,SY001A,Synedra ulna,1,4
2285,L,2028036,327565,24/04/2012,EY016A,Encyonema silesiacum,5,4
2286,L,2028036,327565,24/04/2012,FR007A,Fragilaria vaucheriae,4,4
2287,L,2028036,327565,24/04/2012,AC143A,Achnanthes oblongella,2,4
2288,L,2028036,327565,24/04/2012,NI015A,Nitzschia dissipata,1,4
2289,L,2028036,327565,24/04/2012,GO013C,Gomphonema parvulum var. exilissimum,2,4
2290,L,2028036,327565,24/04/2012,TA001A,Tabellaria flocculosa,10,4
2291,L,2028036,327565,24/04/2012,EY011A,Encyonema minutum,2,4
2292,L,2028036,327565,24/04/2012,CY9999,Cyclotella sp.,1,4
2293,L,2028036,327565,24/04/2012,ZZZ959,Achnanthidium minutissimum,237,4
2294,L,2028036,327565,24/04/2012,GO066A,Gomphonema tergestinum,2,4
2295,L,2028036,327565,24/04/2012,DD001A,Didymosphenia geminata,1,4
2296,L,2028036,327565,24/04/2012,EC001A,Eucocconeis flexella,1,4
2297,L,2028036,327565,24/04/2012,GO073A,Gomphonema angustum,2,4
2298,L,2028036,327565,24/04/2012,BR006A,Brachysira brebissonii,15,4
2299,L,2029473,103733,25/04/2012,BR010A,Brachysira neoexilis,1,1
2300,L,2029473,103733,25/04/2012,FR009A,Fragilaria capucina,44,1
2301,L,2029473,103733,25/04/2012,UN9995,Centric undif.,26,1
2302,L,2029473,103733,25/04/2012,EY016A,Encyonema silesiacum,4,1
2303,L,2029473,103733,25/04/2012,AC9999,Achnanthes sp.,2,1
2304,L,2029473,103733,25/04/2012,AD009A,Achnanthidium microcephalum,10,1
2305,L,2029473,103733,25/04/2012,FR009H,Fragilaria capucina var. gracilis,45,1
2306,L,2029473,103733,25/04/2012,AC023A,Achnanthes conspicua,2,1
2307,L,2029473,103733,25/04/2012,NA9999,Navicula sp.,2,1
2308,L,2029473,103733,25/04/2012,GO013A,Gomphonema parvulum,5,1
2309,L,2029473,103733,25/04/2012,ZZZ835,Achnanthidium minutissimum type,96,1
2310,L,2029473,103733,25/04/2012,TA001A,Tabellaria flocculosa,22,1
2311,L,2029473,103733,25/04/2012,AS001A,Asterionella formosa,3,1
2312,L,2029473,103733,25/04/2012,CM004A,Cymbella microcephala,3,1
2313,L,2029473,103733,25/04/2012,SS002A,Staurosirella pinnata,3,1
2314,L,2029473,103733,25/04/2012,EU047A,Eunotia incisa,1,1
2315,L,2029473,103733,25/04/2012,NI152A,Nitzschia pusilla,1,1
2316,L,2029473,103733,25/04/2012,NA042A,Navicula minima,1,1
2317,L,2029473,103733,25/04/2012,NI009A,Nitzschia palea,4,1
2318,L,2029474,103734,25/04/2012,SY013A,Synedra tenera,58,10
2319,L,2029474,103734,25/04/2012,AM004A,Amphora veneta,1,10
2320,L,2029474,103734,25/04/2012,DE001A,Denticula tenuis,4,10
2321,L,2029474,103734,25/04/2012,AM012A,Amphora pediculus,1,10
2322,L,2029474,103734,25/04/2012,BR006A,Brachysira brebissonii,6,10
2323,L,2029474,103734,25/04/2012,NI015A,Nitzschia dissipata,1,10
2324,L,2029474,103734,25/04/2012,AC9999,Achnanthes sp.,1,10
2325,L,2029474,103734,25/04/2012,SY011A,Synedra delicatissima,2,10
2326,L,2029474,103734,25/04/2012,NA003A,Navicula radiosa,1,10
2327,L,2029474,103734,25/04/2012,DT004A,Diatoma tenue,6,10
2328,L,2029474,103734,25/04/2012,GO004A,Gomphonema gracile,1,10
2329,L,2029474,103734,25/04/2012,FR009A,Fragilaria capucina,29,10
2330,L,2029474,103734,25/04/2012,CO001C,Cocconeis placentula var. lineata,1,10
2331,L,2029474,103734,25/04/2012,DE001A,Denticula tenuis,2,10
2332,L,2029474,103734,25/04/2012,SY009A,Synedra nana,1,10
2333,L,2029474,103734,25/04/2012,CM004A,Cymbella microcephala,20,10
2334,L,2029474,103734,25/04/2012,CM022A,Cymbella affinis,6,10
2335,L,2029474,103734,25/04/2012,GO073A,Gomphonema angustum,21,10
2336,L,2029474,103734,25/04/2012,AS001A,Asterionella formosa,1,10
2337,L,2029474,103734,25/04/2012,BR010A,Brachysira neoexilis,1,10
2338,L,2029474,103734,25/04/2012,NI024A,Nitzschia sublinearis,1,10
2339,L,2029474,103734,25/04/2012,FR007A,Fragilaria vaucheriae,5,10
2340,L,2029474,103734,25/04/2012,SR001A,Staurosira construens,1,10
2341,L,2029474,103734,25/04/2012,TA001A,Tabellaria flocculosa,14,10
2342,L,2029474,103734,25/04/2012,ZZZ835,Achnanthidium minutissimum type,143,10
2343,L,2029474,103734,25/04/2012,TF001A,Tryblionella acuminata,3,10
2344,L,2029474,103734,25/04/2012,AC083A,Achnanthes laevis,1,10
2345,L,2029474,103734,25/04/2012,UN9995,Centric undif.,2,10
2346,L,2029475,103784,08/06/2012,ZZZ896,Planothidium frequentissimum,1,12
2347,L,2029475,103784,08/06/2012,DE001A,Denticula tenuis,21,12
2348,L,2029475,103784,08/06/2012,CO001C,Cocconeis placentula var. lineata,2,12
2349,L,2029475,103784,08/06/2012,ZZZ842,Fragilaria perminuta,1,12
2350,L,2029475,103784,08/06/2012,AC007A,Achnanthes oestrupii,2,12
2351,L,2029475,103784,08/06/2012,FR009H,Fragilaria capucina var. gracilis,3,12
2352,L,2029475,103784,08/06/2012,ZZZ835,Achnanthidium minutissimum type,114,12
2353,L,2029475,103784,08/06/2012,SS002A,Staurosirella pinnata,5,12
2354,L,2029475,103784,08/06/2012,EU009A,Eunotia exigua,1,12
2355,L,2029475,103784,08/06/2012,BR006A,Brachysira brebissonii,15,12
2356,L,2029475,103784,08/06/2012,AC083A,Achnanthes laevis,1,12
2357,L,2029475,103784,08/06/2012,NI186A,Nitzschia valdestriata,1,12
2358,L,2029475,103784,08/06/2012,AS001A,Asterionella formosa,2,12
2359,L,2029475,103784,08/06/2012,UN9995,Centric undif.,8,12
2360,L,2029475,103784,08/06/2012,NI171A,Nitzschia subacicularis,1,12
2361,L,2029475,103784,08/06/2012,SR001A,Staurosira construens,2,12
2362,L,2029475,103784,08/06/2012,NA745A,Navicula capitatoradiata,1,12
2363,L,2029475,103784,08/06/2012,NI002A,Nitzschia fonticola,3,12
2364,L,2029475,103784,08/06/2012,CM022A,Cymbella affinis,8,12
2365,L,2029475,103784,08/06/2012,DT004A,Diatoma tenue,18,12
2366,L,2029475,103784,08/06/2012,SL002A,Sellaphora seminulum,1,12
2367,L,2029475,103784,08/06/2012,SY013A,Synedra tenera,6,12
2368,L,2029475,103784,08/06/2012,CM004A,Cymbella microcephala,40,12
2369,L,2029475,103784,08/06/2012,NI025A,Nitzschia recta,2,12
2370,L,2029475,103784,08/06/2012,FR009A,Fragilaria capucina,5,12
2371,L,2029475,103784,08/06/2012,GO073A,Gomphonema angustum,7,12
2372,L,2029475,103784,08/06/2012,NI042A,Nitzschia acicularis,2,12
2373,L,2029475,103784,08/06/2012,SY011A,Synedra delicatissima,21,12
2374,L,2029475,103784,08/06/2012,PS001A,Pseudostaurosira brevistriata,1,12
2375,L,2029475,103784,08/06/2012,NA023A,Navicula gregaria,2,12
2376,L,2029475,103784,08/06/2012,ACHD-02,Achnanthidium pyrenaicum,7,12
2377,L,2029475,103784,08/06/2012,NA002A,Navicula jaernefeltii,1,12
2378,L,2029475,103784,08/06/2012,TA001A,Tabellaria flocculosa,1,12
2379,L,2029475,103784,08/06/2012,GO006A,Gomphonema acuminatum,1,12
2380,L,2029475,103784,08/06/2012,NA042A,Navicula minima,2,12
2381,L,2029475,103784,08/06/2012,SR002A,Staurosira elliptica,14,12
2382,L,2029475,103784,08/06/2012,SY009A,Synedra nana,19,12
2383,L,2047703,301827,18/05/2012,AC006A,Achnanthes clevei,1,68
2384,L,2047703,301827,18/05/2012,SY9999,Synedra sp.,2,68
2385,L,2047703,301827,18/05/2012,ZZZ959,Achnanthidium minutissimum,29,68
2386,L,2047703,301827,18/05/2012,SY001A,Synedra ulna,6,68
2387,L,2047703,301827,18/05/2012,YH001A,Ctenophora pulchella,3,68
2388,L,2047703,301827,18/05/2012,ZZZ835,Achnanthidium minutissimum type,9,68
2389,L,2047703,301827,18/05/2012,DT004A,Diatoma tenue,201,68
2390,L,2047703,301827,18/05/2012,GO013A,Gomphonema parvulum,2,68
2391,L,2047703,301827,18/05/2012,GO080A,Gomphonema pumilum,2,68
2392,L,2047703,301827,18/05/2012,FR9999,Fragilaria sp.,2,68
2393,L,2047703,301827,18/05/2012,GO013C,Gomphonema parvulum var. exilissimum,1,68
2394,L,2047703,301827,18/05/2012,EY016A,Encyonema silesiacum,2,68
2395,L,2047703,301827,18/05/2012,FR9999,Fragilaria sp.,24,68
2396,L,2047703,301827,18/05/2012,FR060A,Fragilaria tenera,6,68
2397,L,2047703,301827,18/05/2012,EY9999,Encyonema sp.,4,68
2398,L,2047703,301827,18/05/2012,CO067A,Cocconeis neothumensis,5,68
2399,L,2047703,301827,18/05/2012,SR002A,Staurosira elliptica,30,68
2400,L,2047703,301827,18/05/2012,SS002A,Staurosirella pinnata,14,68
2401,L,2047703,301827,18/05/2012,CM004A,Cymbella microcephala,2,68
2402,L,2047703,301827,18/05/2012,FR9999,Fragilaria sp.,3,68
2403,L,2047703,301827,18/05/2012,DT022A,Diatoma moniliformis,2,68
2404,L,2047703,301827,18/05/2012,NA751A,Navicula cryptotenella,4,68
2405,L,2047703,301827,18/05/2012,CM006A,Cymbella cistula,7,68
2406,L,2047723,10014,02/05/2012,DE001A,Denticula tenuis,52,123
2407,L,2047723,10014,02/05/2012,EY011A,Encyonema minutum,4,123
2408,L,2047723,10014,02/05/2012,GO006A,Gomphonema acuminatum,6,123
2409,L,2047723,10014,02/05/2012,AM013A,Amphora inariensis,2,123
2410,L,2047723,10014,02/05/2012,GO080A,Gomphonema pumilum,286,123
2411,L,2047723,10014,02/05/2012,EY017A,Encyonema gracile,4,123
2412,L,2047723,10014,02/05/2012,GO013A,Gomphonema parvulum,1,123
2413,L,2047723,10014,02/05/2012,CM004A,Cymbella microcephala,12,123
2414,L,2047723,10014,02/05/2012,RC002A,Rhoicosphenia abbreviata,1,123
2415,L,2047757,202906,01/05/2012,CM004A,Cymbella microcephala,4,2
2416,L,2047757,202906,01/05/2012,EY016A,Encyonema silesiacum,2,2
2417,L,2047757,202906,01/05/2012,GO073A,Gomphonema angustum,4,2
2418,L,2047757,202906,01/05/2012,EU002A,Eunotia pectinalis,1,2
2419,L,2047757,202906,01/05/2012,EY017A,Encyonema gracile,7,2
2420,L,2047757,202906,01/05/2012,SY009A,Synedra nana,2,2
2421,L,2047757,202906,01/05/2012,NI009C,Nitzschia palea var. debilis,2,2
2422,L,2047757,202906,01/05/2012,EU070A,Eunotia bilunaris,9,2
2423,L,2047757,202906,01/05/2012,FU002A,Frustulia rhomboides,8,2
2424,L,2047757,202906,01/05/2012,DE001A,Denticula tenuis,1,2
2425,L,2047757,202906,01/05/2012,EU107A,Eunotia implicata,2,2
2426,L,2047757,202906,01/05/2012,GO006A,Gomphonema acuminatum,1,2
2427,L,2047757,202906,01/05/2012,GO004A,Gomphonema gracile,5,2
2428,L,2047757,202906,01/05/2012,AC143A,Achnanthes oblongella,3,2
2429,L,2047757,202906,01/05/2012,TA001A,Tabellaria flocculosa,9,2
2430,L,2047757,202906,01/05/2012,EU047A,Eunotia incisa,2,2
2431,L,2047757,202906,01/05/2012,ZZZ835,Achnanthidium minutissimum type,147,2
2432,L,2047757,202906,01/05/2012,GO013C,Gomphonema parvulum var. exilissimum,1,2
2433,L,2047757,202906,01/05/2012,GO013A,Gomphonema parvulum,1,2
2434,L,2047757,202906,01/05/2012,FR009A,Fragilaria capucina,3,2
2435,L,2047757,202906,01/05/2012,PE002A,Peronia fibula,3,2
2436,L,2047757,202906,01/05/2012,NA095A,Navicula tripunctata,1,2
2437,L,2047757,202906,01/05/2012,BR9999,Brachysira sp.,111,2
2438,L,2047758,200313,10/05/2012,ZZZ835,Achnanthidium minutissimum type,121,7
2439,L,2047758,200313,10/05/2012,FR009H,Fragilaria capucina var. gracilis,2,7
2440,L,2047758,200313,10/05/2012,CM004A,Cymbella microcephala,3,7
2441,L,2047758,200313,10/05/2012,GO004A,Gomphonema gracile,1,7
2442,L,2047758,200313,10/05/2012,NI020A,Nitzschia angustata,1,7
2443,L,2047758,200313,10/05/2012,NI198A,Nitzschia lacuum,1,7
2444,L,2047758,200313,10/05/2012,CM015A,Cymbella cesatii,1,7
2445,L,2047758,200313,10/05/2012,UN9995,Centric undif.,2,7
2446,L,2047758,200313,10/05/2012,AC182A,Achnanthes rosenstockii,2,7
2447,L,2047758,200313,10/05/2012,SY013A,Synedra tenera,3,7
2448,L,2047758,200313,10/05/2012,EP007A,Epithemia adnata,1,7
2449,L,2047758,200313,10/05/2012,EU070A,Eunotia bilunaris,1,7
2450,L,2047758,200313,10/05/2012,FR009A,Fragilaria capucina,32,7
2451,L,2047758,200313,10/05/2012,SR001A,Staurosira construens,1,7
2452,L,2047758,200313,10/05/2012,TA001A,Tabellaria flocculosa,82,7
2453,L,2047758,200313,10/05/2012,NA002A,Navicula jaernefeltii,1,7
2454,L,2047758,200313,10/05/2012,CM007A,Cymbella cymbiformis,1,7
2455,L,2047758,200313,10/05/2012,SY011A,Synedra delicatissima,1,7
2456,L,2047758,200313,10/05/2012,AC9999,Achnanthes sp.,2,7
2457,L,2047758,200313,10/05/2012,AM004A,Amphora veneta,1,7
2458,L,2047758,200313,10/05/2012,NI009C,Nitzschia palea var. debilis,1,7
2459,L,2047758,200313,10/05/2012,SR002A,Staurosira elliptica,10,7
2460,L,2047758,200313,10/05/2012,AC143A,Achnanthes oblongella,5,7
2461,L,2047758,200313,10/05/2012,NA745A,Navicula capitatoradiata,1,7
2462,L,2047758,200313,10/05/2012,GO073A,Gomphonema angustum,3,7
2463,L,2047758,200313,10/05/2012,CM9999,Cymbella sp.,2,7
2464,L,2047758,200313,10/05/2012,SS002A,Staurosirella pinnata,3,7
2465,L,2047758,200313,10/05/2012,BR9999,Brachysira sp.,39,7
2466,L,2047758,200313,10/05/2012,GO006A,Gomphonema acuminatum,3,7
2467,L,2047758,200313,10/05/2012,NA669A,Navicula suchlandtii,1,7
2468,L,2047758,200313,10/05/2012,FR064A,Fragilaria exigua,2,7
2469,L,2047758,200313,10/05/2012,SY043A,Synedra famelica,2,7
2470,L,2047758,200313,10/05/2012,ACHD-02,Achnanthidium pyrenaicum,1,7
2471,L,2047761,233796,14/05/2012,DT004A,Diatoma tenue,3,3
2472,L,2047761,233796,14/05/2012,EY016A,Encyonema silesiacum,4,3
2473,L,2047761,233796,14/05/2012,AC9999,Achnanthes sp.,1,3
2474,L,2047761,233796,14/05/2012,NI9999,Nitzschia sp.,1,3
2475,L,2047761,233796,14/05/2012,CM004A,Cymbella microcephala,1,3
2476,L,2047761,233796,14/05/2012,TA001A,Tabellaria flocculosa,18,3
2477,L,2047761,233796,14/05/2012,GO029A,Gomphonema clavatum,1,3
2478,L,2047761,233796,14/05/2012,HN001A,Hannaea arcus,6,3
2479,L,2047761,233796,14/05/2012,DE001A,Denticula tenuis,3,3
2480,L,2047761,233796,14/05/2012,ZZZ941,Diatoma problematica,1,3
2481,L,2047761,233796,14/05/2012,NI005A,Nitzschia perminuta,1,3
2482,L,2047761,233796,14/05/2012,AM004A,Amphora veneta,1,3
2483,L,2047761,233796,14/05/2012,SR002A,Staurosira elliptica,2,3
2484,L,2047761,233796,14/05/2012,AC044A,Achnanthes levanderi,3,3
2485,L,2047761,233796,14/05/2012,AC083A,Achnanthes laevis,4,3
2486,L,2047761,233796,14/05/2012,FR007A,Fragilaria vaucheriae,2,3
2487,L,2047761,233796,14/05/2012,ZZZ835,Achnanthidium minutissimum type,190,3
2488,L,2047761,233796,14/05/2012,SY009A,Synedra nana,1,3
2489,L,2047761,233796,14/05/2012,FR009H,Fragilaria capucina var. gracilis,2,3
2490,L,2047761,233796,14/05/2012,ACHD-02,Achnanthidium pyrenaicum,1,3
2491,L,2047761,233796,14/05/2012,SY013A,Synedra tenera,19,3
2492,L,2047761,233796,14/05/2012,BR9999,Brachysira sp.,27,3
2493,L,2047761,233796,14/05/2012,SY001A,Synedra ulna,28,3
2494,L,2047761,233796,14/05/2012,FR009A,Fragilaria capucina,8,3
2495,L,2047761,233796,14/05/2012,GO073A,Gomphonema angustum,2,3
2496,L,2047762,302233,14/05/2012,GO066A,Gomphonema tergestinum,1,7
2497,L,2047762,302233,14/05/2012,EY017A,Encyonema gracile,2,7
2498,L,2047762,302233,14/05/2012,AC9999,Achnanthes sp.,3,7
2499,L,2047762,302233,14/05/2012,NI017A,Nitzschia gracilis,1,7
2500,L,2047762,302233,14/05/2012,EU070A,Eunotia bilunaris,2,7
2501,L,2047762,302233,14/05/2012,NI206A,Nitzschia solita,1,7
2502,L,2047762,302233,14/05/2012,SY013A,Synedra tenera,18,7
2503,L,2047762,302233,14/05/2012,AC035A,Achnanthes pusilla,2,7
2504,L,2047762,302233,14/05/2012,EY016A,Encyonema silesiacum,3,7
2505,L,2047762,302233,14/05/2012,CM022A,Cymbella affinis,18,7
2506,L,2047762,302233,14/05/2012,FR009A,Fragilaria capucina,7,7
2507,L,2047762,302233,14/05/2012,SY009A,Synedra nana,2,7
2508,L,2047762,302233,14/05/2012,ZZZ835,Achnanthidium minutissimum type,206,7
2509,L,2047762,302233,14/05/2012,TA001A,Tabellaria flocculosa,21,7
2510,L,2047762,302233,14/05/2012,GO052A,Gomphonema olivaceoides,1,7
2511,L,2047762,302233,14/05/2012,EU010A,Eunotia faba,1,7
2512,L,2047762,302233,14/05/2012,BR010A,Brachysira neoexilis,14,7
2513,L,2047762,302233,14/05/2012,DT004A,Diatoma tenue,4,7
2514,L,2047762,302233,14/05/2012,CM004A,Cymbella microcephala,6,7
2515,L,2047762,302233,14/05/2012,GO073A,Gomphonema angustum,1,7
2516,L,2047762,302233,14/05/2012,PI9999,Pinnularia sp.,2,7
2517,L,2047762,302233,14/05/2012,CM015A,Cymbella cesatii,5,7
2518,L,2047762,302233,14/05/2012,CM9999,Cymbella sp.,1,7
2519,L,2047762,302233,14/05/2012,UN9995,Centric undif.,11,7
2520,L,2047762,302233,14/05/2012,CM013A,Cymbella helvetica,4,7
2521,L,2047762,302233,14/05/2012,AC083A,Achnanthes laevis,6,7
2522,L,2047762,302233,14/05/2012,NA032A,Navicula cocconeiformis,1,7
2523,L,2047762,302233,14/05/2012,NA021A,Navicula cincta,1,7
2524,L,2047762,302233,14/05/2012,NA046A,Navicula contenta fo. contenta,1,7
2525,L,2047784,7111,13/06/2012,AC141A,Achnanthes bioretii,2,2
2526,L,2047784,7111,13/06/2012,ZZZ835,Achnanthidium minutissimum type,238,2
2527,L,2047784,7111,13/06/2012,BR9999,Brachysira sp.,10,2
2528,L,2047784,7111,13/06/2012,BR001A,Brachysira vitrea,9,2
2529,L,2047784,7111,13/06/2012,CV001A,Cavinula cocconeiformis,1,2
2530,L,2047784,7111,13/06/2012,CM015A,Cymbella cesatii,2,2
2531,L,2047784,7111,13/06/2012,CM013A,Cymbella helvetica,2,2
2532,L,2047784,7111,13/06/2012,CM004A,Cymbella microcephala,5,2
2533,L,2047784,7111,13/06/2012,EY004A,Encyonema prostratum,1,2
